iter	R2	RMSE
896	0.9989629775	0.08024904515
897	0.9989668152	0.08010042018
898	0.9989757144	0.07975470691
899	0.9989851799	0.07938533934
900	0.9989900022	0.07919650072
901	0.998992332	0.0791051074
902	0.9990017459	0.07873472989
903	0.9990098201	0.07841566753
904	0.9990177616	0.07810057743
905	0.9990199987	0.07801158688
906	0.9990294493	0.07763452535
907	0.9990302786	0.07760134882
908	0.9990367633	0.07734144872
909	0.9990410749	0.07716815812
910	0.9990513176	0.07675491513
911	0.9990589771	0.07644443539
912	0.9990658356	0.07616534863
913	0.9990728813	0.07587757662
914	0.9990819426	0.07550586575
915	0.9990895148	0.07519383448
916	0.9990928012	0.07505800677
917	0.9990980977	0.07483857834
918	0.9991008884	0.07472270427
919	0.999107754	0.07443686758
920	0.9991108886	0.07430599748
921	0.9991148104	0.07414193947
922	0.9991196679	0.07393823064
923	0.9991237162	0.07376802855
924	0.9991340336	0.0733324699
925	0.9991419564	0.07299623394
926	0.9991500389	0.07265162066
927	0.9991580877	0.07230681018
928	0.9991687819	0.07184611353
929	0.9991766338	0.07150597163
930	0.9991848824	0.07114689056
931	0.9991857759	0.07110788415
932	0.9991896259	0.07093956945
933	0.9991939744	0.07074898116
934	0.9991995997	0.07050167142
935	0.9992076334	0.0701469621
936	0.9992142656	0.06985277348
937	0.999221321	0.06953845226
938	0.9992254826	0.06935238095
939	0.9992343018	0.06895640425
940	0.9992357619	0.06889062417
941	0.9992364092	0.06886144294
942	0.9992406914	0.06866808396
943	0.9992459084	0.06843177863
944	0.9992522562	0.06814314765
945	0.9992572359	0.06791586638
946	0.9992576398	0.06789739694
947	0.9992658873	0.06751917716
948	0.9992679212	0.06742558064
949	0.999272904	0.06719572755
950	0.9992760407	0.0670506293
951	0.99928035	0.06685077715
952	0.99928079	0.06683033575
953	0.9992864991	0.0665645556
954	0.9992964277	0.06609979939
955	0.9993017206	0.06585069835
956	0.9993061356	0.06564219534
957	0.9993130639	0.06531365025
958	0.9993137131	0.06528277713
959	0.9993216436	0.06490448953
960	0.9993265433	0.06466966599
961	0.9993305412	0.06447742822
962	0.999335867	0.06422044713
963	0.9993364243	0.06419349611
964	0.9993403779	0.06400197665
965	0.9993414103	0.06395187187
966	0.9993447304	0.06379047072
967	0.9993471417	0.06367299069
968	0.9993537118	0.0633517898
969	0.9993539429	0.06334046206
970	0.9993603393	0.06302612509
971	0.9993673746	0.06267857212
972	0.9993711819	0.06248967892
973	0.9993764716	0.06222628696
974	0.9993831443	0.06189243687
975	0.9993913285	0.06148048259
976	0.9993917789	0.06145773148
977	0.9993925325	0.06141964811
978	0.9993960587	0.0612411207
979	0.9993980137	0.06114192029
980	0.9994031753	0.06087923519
981	0.9994090087	0.06058098283
982	0.999413303	0.06036048647
983	0.9994173008	0.06015448482
984	0.999418716	0.06008139086
985	0.9994220976	0.0599063721
986	0.9994237757	0.05981933411
987	0.9994295319	0.05951980177
988	0.999436218	0.05916997351
989	0.9994421512	0.05885780304
990	0.9994464557	0.05863028206
991	0.999452561	0.05830605487
992	0.9994547135	0.05819131509
993	0.9994569819	0.05807015068
994	0.9994587084	0.05797776143
995	0.9994635815	0.05771619153
996	0.9994693727	0.0574037899
997	0.999469705	0.05738581536
998	0.9994721331	0.05725428385
999	0.9994776037	0.05695683389
