iter	R2	RMSE
897	0.9989172459	0.08241988016
898	0.998924429	0.0821460339
899	0.9989284513	0.08199229105
900	0.9989384232	0.08160988376
901	0.998947978	0.08124178739
902	0.9989543322	0.08099606464
903	0.9989606165	0.08075231079
904	0.9989694919	0.08040679846
905	0.9989781154	0.08006965895
906	0.9989843098	0.07982660874
907	0.998998091	0.07928320311
908	0.9990037537	0.07905883702
909	0.9990052231	0.07900051045
910	0.9990090891	0.07884685326
911	0.9990199327	0.07841425089
912	0.9990256745	0.07818421855
913	0.9990328704	0.0778949652
914	0.9990384905	0.07766830846
915	0.9990482907	0.07727147538
916	0.999057643	0.07689087353
917	0.9990643377	0.07661725886
918	0.9990749479	0.07618161246
919	0.9990754175	0.07616227207
920	0.9990883645	0.07562713784
921	0.9990947894	0.07536017189
922	0.999100746	0.0751118147
923	0.999107945	0.07481055363
924	0.9991108679	0.07468788981
925	0.9991122668	0.07462911235
926	0.9991169784	0.07443080482
927	0.999117955	0.07438963286
928	0.9991187589	0.07435572852
929	0.9991255624	0.07406814342
930	0.9991314059	0.07382024562
931	0.9991378049	0.07354782491
932	0.9991443598	0.07326771417
933	0.9991449966	0.07324044613
934	0.9991494288	0.07305036455
935	0.9991544356	0.07283504716
936	0.9991606829	0.07256548507
937	0.999161798	0.07251726267
938	0.9991625837	0.07248326842
939	0.9991678621	0.07225446706
940	0.9991765015	0.07187841166
941	0.9991792456	0.07175855175
942	0.9991868887	0.07142365259
943	0.9991921353	0.0711928479
944	0.999196117	0.07101719003
945	0.999203346	0.07069715117
946	0.9992070674	0.07053183446
947	0.9992112347	0.07034625176
948	0.9992132801	0.07025498161
949	0.9992169059	0.07009289993
950	0.9992203353	0.06993925447
951	0.9992274879	0.0696177033
952	0.9992339821	0.06932446473
953	0.9992375082	0.06916472512
954	0.9992448328	0.06883172057
955	0.999251178	0.06854193536
956	0.9992518222	0.06851244652
957	0.9992564868	0.0682985349
958	0.9992619389	0.0680476632
959	0.9992681075	0.06776270188
960	0.9992696251	0.06769240952
961	0.9992739204	0.06749307011
962	0.9992820847	0.06711253744
963	0.9992841285	0.06701693748
964	0.9992885526	0.06680953666
965	0.9992952391	0.06649484189
966	0.9993020448	0.06617299869
967	0.9993058924	0.06599035401
968	0.9993064158	0.06596546888
969	0.9993124733	0.06567677651
970	0.999318558	0.06538550605
971	0.9993237574	0.06513558557
972	0.9993257582	0.06503915629
973	0.9993357232	0.06455674157
974	0.9993379502	0.06444843635
975	0.9993426301	0.06422024695
976	0.9993433195	0.0641865639
977	0.9993454779	0.06408099149
978	0.9993523784	0.06374229908
979	0.9993582608	0.06345214877
980	0.999366105	0.06306315899
981	0.9993664702	0.06304499136
982	0.9993673315	0.06300212026
983	0.9993704511	0.06284659826
984	0.9993786927	0.06243387523
985	0.9993823809	0.06224828882
986	0.9993888786	0.06191997981
987	0.9993919394	0.06176472146
988	0.9993963592	0.06153983577
989	0.9994017432	0.06126478054
990	0.9994020762	0.06124772568
991	0.9994024908	0.06122648655
992	0.9994095344	0.06086454307
993	0.9994144795	0.06060913643
994	0.9994155308	0.06055470409
995	0.9994198388	0.06033112258
996	0.9994254413	0.06003911123
997	0.9994295936	0.05982176743
998	0.9994352244	0.05952577007
999	0.9994406208	0.0592407016
