iter	Passed	Remaining
415	2907	4081
416	2914	4074
417	2920	4066
418	2926	4058
419	2933	4050
420	2939	4043
421	2946	4035
422	2952	4027
423	2959	4020
424	2965	4012
425	2972	4004
426	2978	3997
427	2985	3989
428	2991	3981
429	2997	3973
430	3003	3965
431	3010	3957
432	3016	3950
433	3022	3942
434	3029	3934
435	3035	3927
436	3042	3919
437	3048	3912
438	3055	3904
439	3061	3896
440	3068	3889
441	3074	3881
442	3080	3873
443	3087	3865
444	3093	3858
445	3100	3850
446	3106	3843
447	3113	3835
448	3119	3828
449	3126	3821
450	3133	3814
451	3141	3808
452	3148	3801
453	3155	3794
454	3162	3787
455	3168	3780
456	3175	3772
457	3181	3765
458	3187	3757
459	3194	3749
460	3200	3741
461	3206	3734
462	3212	3726
463	3218	3718
464	3225	3710
465	3237	3710
466	3251	3711
467	3264	3711
468	3270	3702
469	3283	3702
470	3297	3703
471	3310	3703
472	3324	3703
473	3337	3703
474	3350	3703
475	3364	3703
476	3377	3702
477	3389	3701
478	3400	3698
479	3409	3694
480	3424	3694
481	3439	3696
482	3452	3695
483	3469	3698
484	3484	3700
485	3499	3701
486	3509	3697
487	3517	3690
488	3527	3685
489	3535	3680
490	3544	3674
491	3553	3669
492	3562	3663
493	3575	3662
494	3588	3661
495	3602	3660
496	3615	3659
497	3628	3657
498	3641	3655
499	3654	3654
500	3667	3653
501	3680	3651
502	3693	3649
503	3706	3647
504	3720	3646
505	3733	3644
506	3746	3643
507	3759	3641
508	3772	3639
509	3785	3637
510	3798	3635
511	3811	3633
512	3824	3631
513	3837	3628
514	3850	3626
515	3863	3623
516	3876	3621
517	3889	3618
518	3902	3616
519	3915	3613
520	3928	3611
521	3941	3608
522	3954	3606
523	3967	3604
524	3980	3601
525	3994	3599
526	4009	3599
527	4023	3596
528	4035	3593
529	4047	3589
530	4059	3585
531	4071	3581
532	4084	3578
533	4096	3575
534	4109	3571
535	4122	3568
536	4135	3565
537	4148	3562
538	4153	3552
539	4165	3548
540	4177	3544
541	4190	3541
542	4203	3537
543	4215	3533
544	4227	3529
545	4267	3548
546	4279	3544
547	4291	3540
548	4304	3535
549	4316	3531
550	4328	3527
551	4340	3523
552	4352	3518
553	4365	3514
554	4377	3509
555	4389	3504
556	4401	3500
557	4414	3496
558	4428	3493
559	4442	3490
560	4458	3488
561	4471	3484
562	4482	3479
563	4496	3475
564	4510	3472
565	4525	3469
566	4540	3467
567	4553	3463
568	4566	3459
569	4582	3456
570	4596	3453
571	4609	3449
572	4623	3445
573	4637	3441
574	4649	3436
575	4660	3430
576	4671	3424
577	4686	3421
578	4697	3415
579	4708	3409
580	4720	3404
581	4734	3400
582	4746	3395
583	4756	3388
584	4768	3383
585	4780	3377
586	4793	3372
587	4806	3367
588	4820	3363
589	4833	3358
590	4846	3354
591	4860	3349
592	4869	3342
593	4882	3337
594	4893	3330
595	4905	3325
596	4918	3320
597	4931	3314
598	4944	3310
599	4958	3305
600	4971	3300
601	4984	3295
602	4997	3289
603	5010	3284
604	5023	3279
605	5036	3274
606	5049	3269
607	5063	3264
608	5075	3258
609	5087	3252
610	5100	3247
611	5113	3241
612	5125	3235
613	5136	3229
614	5147	3222
615	5159	3216
616	5171	3210
617	5183	3204
618	5195	3198
619	5209	3192
620	5222	3187
621	5235	3181
622	5249	3176
623	5263	3171
624	5277	3166
625	5291	3161
626	5304	3155
627	5317	3149
628	5330	3144
629	5343	3138
630	5356	3132
631	5369	3126
632	5383	3121
633	5396	3115
634	5410	3109
635	5426	3105
636	5443	3101
637	5456	3095
638	5468	3089
639	5481	3083
640	5494	3077
641	5508	3071
642	5521	3065
643	5534	3059
644	5548	3053
645	5564	3049
646	5581	3044
647	5599	3041
648	5616	3037
649	5632	3032
650	5644	3026
651	5658	3020
652	5672	3014
653	5686	3008
654	5699	3002
655	5712	2995
656	5726	2989
657	5739	2983
658	5752	2976
659	5765	2969
660	5777	2963
661	5791	2956
662	5802	2949
663	5816	2943
664	5828	2935
665	5840	2929
666	5850	2920
667	5862	2913
668	5874	2906
669	5889	2900
670	5901	2893
671	5913	2886
672	5926	2879
673	5940	2873
674	5953	2866
675	5965	2859
676	5978	2852
677	5990	2845
678	6003	2838
679	6016	2831
680	6028	2823
681	6040	2816
682	6052	2809
683	6065	2802
684	6077	2794
685	6090	2787
686	6102	2780
687	6116	2773
688	6130	2767
689	6143	2760
690	6155	2752
691	6167	2745
692	6180	2737
693	6192	2730
694	6204	2723
695	6217	2715
696	6229	2707
697	6242	2700
698	6255	2693
699	6268	2686
700	6280	2678
701	6294	2672
702	6306	2664
703	6319	2657
704	6332	2649
705	6344	2642
706	6357	2634
707	6370	2627
708	6382	2619
709	6396	2612
710	6409	2605
711	6423	2598
712	6436	2590
713	6450	2583
714	6464	2576
715	6478	2569
716	6492	2562
717	6507	2555
718	6521	2548
719	6534	2541
720	6548	2533
721	6562	2526
722	6575	2519
723	6588	2511
724	6601	2503
725	6614	2496
726	6627	2488
727	6641	2481
728	6651	2472
729	6662	2464
730	6674	2456
731	6688	2448
732	6704	2442
733	6718	2434
734	6733	2427
735	6750	2421
736	6763	2413
737	6773	2404
738	6782	2395
739	6790	2385
740	6798	2376
741	6811	2368
742	6825	2360
743	6838	2353
744	6851	2345
745	6865	2337
746	6879	2330
747	6894	2322
748	6908	2315
749	6921	2307
750	6935	2299
751	6948	2291
752	6963	2284
753	6974	2275
754	6987	2267
755	6999	2259
756	7012	2251
757	7026	2243
758	7040	2235
759	7053	2227
760	7065	2219
761	7078	2210
762	7090	2202
763	7105	2194
764	7120	2187
765	7134	2179
766	7147	2171
767	7161	2163
768	7174	2155
769	7187	2147
770	7201	2138
771	7214	2130
772	7227	2122
773	7240	2114
774	7254	2106
775	7268	2098
776	7281	2089
777	7295	2081
778	7309	2073
779	7323	2065
780	7336	2057
781	7350	2049
782	7363	2040
783	7377	2032
784	7391	2024
785	7406	2016
786	7421	2008
787	7435	2000
788	7448	1991
789	7454	1981
790	7461	1971
791	7467	1961
792	7473	1950
793	7479	1940
794	7486	1930
795	7492	1920
796	7498	1909
797	7505	1899
798	7511	1889
799	7518	1879
800	7524	1869
801	7531	1859
802	7538	1849
803	7546	1839
804	7552	1829
805	7559	1819
806	7566	1809
807	7572	1799
808	7578	1789
809	7584	1779
810	7591	1769
811	7598	1759
812	7604	1749
813	7610	1739
814	7617	1729
815	7623	1719
816	7629	1709
817	7636	1699
818	7642	1689
819	7653	1680
820	7659	1670
821	7666	1660
822	7672	1650
823	7678	1640
824	7685	1630
825	7691	1620
826	7697	1610
827	7704	1600
828	7710	1590
829	7716	1580
830	7723	1570
831	7729	1560
832	7736	1550
833	7742	1541
834	7753	1532
835	7763	1523
836	7773	1513
837	7785	1505
838	7797	1496
839	7808	1487
840	7814	1477
841	7821	1467
842	7827	1457
843	7835	1448
844	7842	1438
845	7848	1428
846	7855	1418
847	7861	1409
848	7868	1399
849	7874	1389
850	7881	1379
851	7887	1370
852	7894	1360
853	7900	1350
854	7907	1340
855	7913	1331
856	7920	1321
857	7926	1311
858	7933	1302
859	7939	1292
860	7946	1282
861	7953	1273
862	7959	1263
863	7966	1253
864	7972	1244
865	7978	1234
866	7985	1224
867	7991	1215
868	7998	1205
869	8004	1196
870	8010	1186
871	8017	1176
872	8023	1167
873	8030	1157
874	8036	1148
875	8042	1138
876	8049	1128
877	8055	1119
878	8062	1109
879	8069	1100
880	8076	1090
881	8083	1081
882	8090	1071
883	8097	1062
884	8103	1053
885	8109	1043
886	8117	1034
887	8123	1024
888	8129	1015
889	8136	1005
890	8142	996
891	8149	986
892	8155	977
893	8162	967
894	8169	958
895	8175	948
896	8182	939
897	8189	930
898	8195	920
899	8202	911
900	8208	901
901	8215	892
902	8222	883
903	8229	873
904	8235	864
905	8242	855
906	8249	845
907	8255	836
908	8262	827
909	8268	817
910	8275	808
911	8281	799
912	8288	789
913	8294	780
914	8300	771
915	8306	761
916	8313	752
917	8319	743
918	8326	733
919	8332	724
920	8338	715
921	8345	706
922	8352	696
923	8359	687
924	8365	678
925	8371	669
926	8378	659
927	8384	650
928	8390	641
929	8397	632
930	8403	622
931	8412	613
932	8418	604
933	8428	595
934	8440	586
935	8446	577
936	8453	568
937	8459	559
938	8465	549
939	8472	540
940	8479	531
941	8485	522
942	8492	513
943	8498	504
944	8505	495
945	8511	485
946	8517	476
947	8524	467
948	8531	458
949	8538	449
950	8544	440
951	8551	431
952	8557	422
953	8563	412
954	8570	403
955	8576	394
956	8583	385
957	8589	376
958	8595	367
959	8602	358
960	8608	349
961	8615	340
962	8621	331
963	8628	322
964	8634	313
965	8641	304
966	8647	295
967	8653	286
968	8660	277
969	8666	268
970	8672	259
971	8680	250
972	8702	241
973	8720	232
974	8733	223
975	8750	215
976	8765	206
977	8780	197
978	8805	188
979	8833	180
980	8846	171
981	8860	162
982	8869	153
983	8875	144
984	8882	135
985	8888	126
986	8895	117
987	8901	108
988	8908	99
989	8914	90
990	8921	81
991	8927	71
992	8933	62
993	8940	53
994	8946	44
995	8952	35
996	8959	26
997	8965	17
998	8972	8
999	8978	0
