市区町村コード,市区町村名,都道府県名,2018_15〜64歳人口,2018_15歳未満人口,2018_65歳以上人口,2018_出生数,2018_出生率[‰],2018_年少人口率[%],2018_死亡数,2018_死亡率[‰],2018_生産年齢人口率[%],2018_総人口,2018_転入率[‰],2018_転入者数,2018_転入超過率[‰],2018_転出率[‰],2018_転出者数,2018_高齢化率[%],スーパー件数,スーパー密度[件/km²],2018年総人口あたりのスーパー密度,2023年総人口あたりのスーパー密度,住宅地価_log中央値_2018,住宅地価_log中央値_2023,住宅地価_log差分,住宅地価_中央値_2018,住宅地価_中央値_2023,住宅地価_増減率[%],学校件数,学校密度[件/km²],2018年総人口あたりの学校密度,2023年総人口あたりの学校密度,平均気温,年最深積雪,年降水量,最低気温,最高気温,centroid_lat,centroid_lon,centroid_lat_std,centroid_lon_std,標準地点数_2018,標準地点数_2023,病院件数,病院密度[件/km²],2018年総人口あたりの病院密度,2023年総人口あたりの病院密度,空き家_2018,空き家_2023,空き家_増加率_5年_%,空き家率_2018,空き家率_2023,空き家率_差分_5年_pt,住宅総数_2018,住宅総数_2023,過疎地域市町村,都市種別,都道府県コード,駅件数,駅密度[件/km²],2018年総人口あたりの駅密度,2023年総人口あたりの駅密度,住民基本台帳登載人口_2018,住民基本台帳登載人口_2023,地方税_2018,地方税_2023,地方税_変化量,地方税_変化率,地方税_ログ差分,地方交付税_2018,地方交付税_2023,地方交付税_変化量,地方交付税_変化率,地方交付税_ログ差分,民生費_2018,民生費_2023,民生費_変化量,民生費_変化率,民生費_ログ差分,教育費_2018,教育費_2023,教育費_変化量,教育費_変化率,教育費_ログ差分,土木費_2018,土木費_2023,土木費_変化量,土木費_変化率,土木費_ログ差分,人件費_2018,人件費_2023,人件費_変化量,人件費_変化率,人件費_ログ差分,公債費_2018,公債費_2023,公債費_変化量,公債費_変化率,公債費_ログ差分,扶助費_2018,扶助費_2023,扶助費_変化量,扶助費_変化率,扶助費_ログ差分,地方債現在高_2018,地方債現在高_2023,地方債現在高_変化量,地方債現在高_変化率,地方債現在高_ログ差分,住宅総数_2023_raw,空き家_2023_raw,空き家率_2023_raw,2023_総人口,2023_15歳未満人口,2023_15〜64歳人口,2023_65歳以上人口,2023_出生数,2023_死亡数,2023_転入者数,2023_転出者数,2023_高齢化率[%],2023_年少人口率[%],2023_生産年齢人口率[%],2023_出生率[‰],2023_死亡率[‰],2023_転入率[‰],2023_転出率[‰],2023_転入超過率[‰]
16210,南砺市,富山県,27340,5419,19054,281.0,5.423349352479107,10.45876517476309,820.0,15.826144017910565,52.766680176789606,51813,16.134946828016137,836.0,-3.7249338968984596,19.859880724914596,1029.0,36.7745546484473,4.0,0.005982,7.7200702526393e-05,8.226390259953932e-05,9.98506753952855,9.964112174352564,-0.0209553651759879,21700.0,21250.0,-2.073732718894006,28.0,0.041876,0.000540404917684751,0.0005758473181967752,19.24,121.0,2700.4,9.89,28.59,36.453238861301394,136.9195736876943,-0.23564717788288916,-1.211903112325792,6.0,6.0,7.0,0.010469,0.00013510122942118774,0.0001439618295491938,2210.0,2800.0,26.69683257918552,12.0239,14.26,2.2361000000000004,18380.0,19630.0,A,,16.0,7.0,0.010469,0.00013510122942118774,0.0001439618295491938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19630.0,2800.0,14.263881813550688,48624,4832,24887,18905,186.0,844.0,906.0,1048.0,38.87997696610727,9.93747943402435,51.18254359986838,3.825271470878578,17.357683448502797,18.63277393879566,21.553142481079306,-2.920368542283647
16211,射水市,富山県,53934,12185,27452,562.0,6.006070191937758,13.022057880562562,1069.0,11.42435771384602,57.63903731885607,93572,24.17389817466764,2262.0,0.22442611037490323,23.94947206429274,2241.0,29.337836104817683,8.0,0.040334,8.549566109519942e-05,8.716495968620615e-05,10.351373376528244,10.31890299149746,-0.0324703850307841,31300.0,30300.0,-3.194888178913735,43.0,0.216793,0.00045953917838669687,0.00046851165831335805,22.64,42.0,2276.1,14.16,31.13,36.766871116722946,137.11545341376782,-0.03858874855419206,-1.094827509627691,16.0,16.0,7.0,0.035292,7.48087034582995e-05,7.626933972543037e-05,4110.0,4840.0,17.761557177615572,11.4294,12.42,0.9906000000000006,35960.0,38970.0,,,16.0,11.0,0.055459,0.0001175565340058992,0.00011985181956853346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38970.0,4840.0,12.419810110341288,91780,11267,52573,27940,491.0,1161.0,2444.0,2340.0,30.442362170407495,12.276095009806058,57.281542819786445,5.349749400740902,12.649814774460664,26.628895184135978,25.495750708215297,1.1331444759206803
16322,上市町,富山県,11542,2120,7295,94.0,4.485374815097581,10.115951710645607,297.0,14.17187574557427,55.07467671899604,20957,19.61158562771389,411.0,-3.6741900081118466,23.285775635825736,488.0,34.80937157035836,1.0,0.004224,4.771675335210192e-05,5.092168245238823e-05,9.814656338829511,9.75846178048587,-0.0561945583436429,18300.0,17300.0,-5.464480874316935,14.0,0.059141,0.000668034546929427,0.0007129035543334351,18.14,157.0,2843.3,8.78,27.5,36.66059936022047,137.47650278673098,-0.10536040566653614,-0.8790314505318743,2.0,2.0,1.0,0.004224,4.771675335210192e-05,5.092168245238823e-05,1140.0,1180.0,3.508771929824561,12.8668,13.92,1.0532000000000004,8860.0,8480.0,,,16.0,4.0,0.016897,0.00019086701340840769,0.00020368672980955292,20712.0,19027.0,2766708.0,2641295.0,-125413.0,-0.0453293227908402,-0.0463888385912856,3340272.0,3856511.0,516239.0,0.154549988743432,0.143710647916555,2973348.0,3392890.0,419542.0,0.141100873493449,0.131993474941902,851753.0,967961.0,116208.0,0.136433919223061,0.127895218513613,1383360.0,1572183.0,188823.0,0.13649592297016,0.127949776948249,1192529.0,1481231.0,288702.0,0.242092225849434,0.216797236671871,976169.0,906772.0,-69397.0,-0.0710911737619203,-0.0737446868165144,1498411.0,1663420.0,165009.0,0.110122656600893,0.104470510661654,8599038.0,7322652.0,-1276386.0,-0.14843358059355,-0.160677779095327,8480.0,1180.0,13.915094339622641,19638,1769,10548,7321,66.0,311.0,433.0,403.0,37.27976372339342,9.008045625827478,53.7121906507791,3.3608310418576233,15.836643242692736,22.049088501884103,20.521438028312456,1.5276504735716472
16323,立山町,富山県,14934,3042,8365,137.0,5.201017425306556,11.548536502031054,389.0,14.767852397403288,56.69488629892563,26341,21.335560533009374,562.0,-0.45556357009984794,21.791124103109222,574.0,31.756577199043317,4.0,0.012858,0.0001518545233666148,0.00015889409708429332,9.755567422459508,9.72016549540859,-0.0354019270509162,17250.0,16650.0,-3.4782608695652195,18.0,0.057859,0.0006833453551497665,0.0007150234368793199,16.34,189.0,2539.9,6.62,26.06,36.601610302571544,137.51191092179604,-0.1424238481120647,-0.8578683172344399,2.0,2.0,2.0,0.006429,7.59272616833074e-05,7.944704854214666e-05,1000.0,760.0,-24.0,9.9701,8.08,-1.8901000000000003,10030.0,9410.0,,,16.0,26.0,0.083574,0.000987054401882996,0.0010328116310479067,26058.0,24567.0,3319474.0,3438281.0,118807.0,0.0357909114516336,0.0351653005451702,3608691.0,4260316.0,651625.0,0.180571015916852,0.165998233223963,3384906.0,3711248.0,326342.0,0.0964109490780542,0.0920420717866826,768249.0,1001799.0,233550.0,0.304002999027659,0.265438763369653,1689924.0,1610160.0,-79764.0,-0.04719975572866,-0.0483500045689755,1908640.0,2115159.0,206519.0,0.108202175370945,0.102739040426036,1738268.0,1529903.0,-208365.0,-0.119869318194893,-0.127684880483965,1730348.0,2211249.0,480901.0,0.2779215510406,0.245234969908973,10571668.0,9167143.0,-1404525.0,-0.132857463930952,-0.142551914250312,9410.0,760.0,8.076514346439957,25174,2766,13936,8472,130.0,350.0,473.0,591.0,33.65376976245332,10.987526813378883,55.358703424167786,5.164058155239533,13.903233494875666,18.789226980217684,23.476602844204336,-4.687375863986652
16342,入善町,富山県,13937,2596,8656,118.0,4.684584540871015,10.306085989916234,355.0,14.093453491603476,55.32970741196554,25189,21.874627813728218,551.0,-2.381992139425936,24.256619953154154,611.0,34.36420659811822,3.0,0.006207,0.000119099606971297,0.00012724804886325077,9.966462351697515,9.91095956737483,-0.0555027843226874,21300.0,20150.0,-5.39906103286385,14.0,0.028968,0.0005557981658660526,0.0005938242280285036,22.08,30.0,2609.0,14.1,30.05,37.01890169894454,137.4235130863141,0.11976470462819795,-0.9107029319937634,2.0,2.0,5.0,0.010346,0.00019849934495216165,0.00021208008143875127,830.0,1170.0,40.963855421686745,8.7553,11.79,3.034699999999999,9480.0,9920.0,,,16.0,2.0,0.004138,7.939973798086467e-05,8.483203257550051e-05,24860.0,22629.0,3429139.0,3375383.0,-53756.0,-0.0156762382627243,-0.0158004098913516,2871688.0,3415545.0,543857.0,0.189385824643903,0.173437060146275,3173600.0,4127110.0,953510.0,0.300450592387194,0.262710813940897,1598318.0,865362.0,-732956.0,-0.458579581785352,-0.613559188780817,1065503.0,1074599.0,9096.0,0.0085368131295735,0.0085005806012201,1743766.0,2043182.0,299416.0,0.171706524843356,0.158461254374391,1409562.0,1539378.0,129816.0,0.0920966938666054,0.088099420899507,1218463.0,1240035.0,21572.0,0.0177042716931084,0.0175493766060821,12933085.0,14561643.0,1628558.0,0.125921850819043,0.118602123062946,9920.0,1170.0,11.794354838709678,23576,2229,12652,8695,62.0,463.0,479.0,571.0,36.88072616219885,9.454530030539532,53.664743807261615,2.629793009840516,19.63861554122837,20.317271801832373,24.219545300305395,-3.902273498473022
17201,金沢市,石川県,277281,59950,117185,3723.0,8.192933347417345,13.192757297278265,4468.0,9.83240026759621,61.01919826766663,454416,33.34389634167811,15152.0,-2.0047709587690576,35.34866730044717,16063.0,25.788044435055102,63.0,0.086015,0.00013863948452519278,0.00014040499039451573,11.177452728682098,11.308358299228956,0.1309055705468562,71500.0,81500.0,13.98601398601398,175.0,0.23893,0.0003851096792366466,0.00039001386220698813,21.11,69.0,2638.8,12.35,29.86,36.57557810487607,136.63000569472558,-0.15878015044120072,-1.3849753744657238,67.0,63.0,68.0,0.092841,0.0001496426182176684,0.0001515482436004297,33750.0,36190.0,7.22962962962963,14.2303,14.79,0.5596999999999994,237170.0,244640.0,,中核市,17.0,28.0,0.038229,6.161754867786345e-05,6.240221795311811e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244640.0,36190.0,14.793165467625899,448702,56085,270821,121796,2829.0,5196.0,14098.0,15495.0,27.144073349349902,12.499387121073676,60.35653952957642,6.304852663906111,11.580068731585774,31.419516739394965,34.53294168512732,-3.113424945732355
17202,七尾市,石川県,29169,5638,19120,260.0,4.821332542140301,10.454874181764238,786.0,14.57525914662414,54.08978804680401,53927,20.731729931203297,1118.0,-8.993639549761713,29.72536948096501,1603.0,35.45533777143175,7.0,0.007602,0.00012980510690377732,0.00013949224821649197,10.312280450736967,10.126631103850338,-0.1856493468866293,30100.0,25000.0,-16.943521594684384,38.0,0.041265,0.0007046562946205055,0.0007572436331752422,21.57,28.0,1999.5,13.38,29.75,37.074263733314744,137.05276958138575,0.15454925037834868,-1.132293089157878,3.0,3.0,10.0,0.010859,0.00018543586700539618,0.00019927464030927423,4790.0,5730.0,19.624217118997915,19.0989,22.12,3.021100000000001,25080.0,25910.0,A,,17.0,12.0,0.013031,0.00022252304040647542,0.00023912956837112909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25910.0,5730.0,22.115013508297952,50182,4804,26141,19237,215.0,864.0,1065.0,1480.0,38.33446255629509,9.573153720457537,52.09238372324738,4.284404766649396,17.217328922721297,21.222749192937705,29.492646765772587,-8.269897572834882
17203,小松市,石川県,63818,14650,30115,837.0,7.7083889743329985,13.491983091275795,1154.0,10.627814667121005,58.77347282723815,108583,31.174309053903468,3385.0,0.2578672536216544,30.916441800281813,3357.0,27.73454408148605,15.0,0.030861,0.00013814317158302865,0.00014034825079296763,10.302263672493496,10.275051108968611,-0.0272125635248841,29800.0,29000.0,-2.684563758389258,54.0,0.111099,0.0004973154176989032,0.0005052537028546834,21.11,76.0,2714.7,12.23,30.0,36.347299973284144,136.45718615316252,-0.30220969024134625,-1.488268106143892,17.0,16.0,21.0,0.043205,0.0001934004402162401,0.00019648755111015465,5250.0,6110.0,16.380952380952383,11.9372,13.09,1.1527999999999992,43980.0,46660.0,,,17.0,5.0,0.010287,4.604772386100955e-05,4.678275026432254e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46660.0,6110.0,13.094727818259752,106877,13685,62570,30622,702.0,1351.0,3486.0,3243.0,28.651627571881697,12.80443874734508,58.54393368077323,6.568298137110885,12.640699121419951,32.616933484285674,30.3432918214396,2.2736416628460745
17204,輪島市,石川県,13682,2167,11908,106.0,3.8188565046654896,7.807039665669921,542.0,19.526605901214108,49.2920704687106,27757,24.354216954281803,676.0,-6.6289584609287715,30.983175415210574,860.0,42.90088986561948,3.0,0.000609,0.0001080808444716648,0.00012046257629296498,10.502324053624832,10.28534279500516,-0.2169812586196737,36400.0,29300.0,-19.505494505494504,27.0,0.005483,0.0009727276002449832,0.0010841631866366848,20.89,27.0,2015.7,12.75,29.03,37.70501270921739,136.92823745129976,0.5508554349096438,-1.2067248564333888,3.0,3.0,1.0,0.000203,3.6026948157221604e-05,4.0154192097655e-05,3120.0,3760.0,20.51282051282051,23.494,29.22,5.725999999999999,13280.0,12870.0,A,,17.0,1.0,0.000203,3.6026948157221604e-05,4.0154192097655e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12870.0,3760.0,29.215229215229215,24904,1806,11640,11458,70.0,554.0,406.0,834.0,46.00867330549309,7.251847092836493,46.73947960167041,2.81079344683585,22.24542242210087,16.302601991647926,33.48859620944426,-17.185994217796335
17205,珠洲市,石川県,6705,1055,6992,40.0,2.7114967462039044,7.151572668112799,313.0,21.217462039045554,45.451464208242946,14752,14.981019522776572,221.0,-4.067245119305857,19.04826464208243,281.0,47.396963123644255,4.0,0.001099,0.00027114967462039046,0.0002999850007499625,9.602382459752208,9.328123407632566,-0.2742590521196408,14800.0,11250.0,-23.98648648648649,14.0,0.003846,0.0009490238611713665,0.0010499475026248687,20.9,33.0,2062.5,12.71,29.1,37.60116419073055,137.46311835518682,0.4856063236100954,-0.8870312084507471,2.0,2.0,1.0,0.000275,6.778741865509762e-05,7.499625018749062e-05,1480.0,1700.0,14.864864864864863,20.6416,24.53,3.8884000000000007,7170.0,6930.0,A,,17.0,1.0,0.000275,6.778741865509762e-05,7.499625018749062e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6930.0,1700.0,24.53102453102453,13334,914,5645,6775,29.0,330.0,213.0,297.0,50.8099595020249,6.854657267136643,42.33538323083846,2.1748912554372284,24.748762561871903,15.974201289935504,22.273886305684716,-6.299685015749212
17206,加賀市,石川県,37875,7436,22682,394.0,5.794714161751945,10.936419925580577,945.0,13.898489550394892,55.70426367420176,67993,22.8258791346168,1552.0,-2.735575721030102,25.561454855646904,1738.0,33.35931640021767,8.0,0.012023,0.00011765917079699381,0.00012446325222478064,10.034515814942532,9.852194258148575,-0.1823215567939549,22800.0,19000.0,-16.666666666666664,33.0,0.049596,0.00048534407953759945,0.0005134109154272201,21.17,71.0,2662.3,12.47,29.88,36.34397026246739,136.29215470429415,-0.3043017824044659,-1.5869059627904483,7.0,7.0,7.0,0.01052,0.00010295177444736958,0.00010890534569668306,6140.0,7390.0,20.35830618892508,19.8577,23.05,3.1922999999999995,30920.0,32060.0,C,,17.0,4.0,0.006012,5.8829585398496905e-05,6.223162611239032e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32060.0,7390.0,23.05053025577043,64276,6642,35033,22601,274.0,1139.0,1411.0,1611.0,35.16242454415334,10.333561515962412,54.504013939884246,4.262866388698737,17.72045553550314,21.952206111145685,25.0637874167652,-3.1115813056195165
17207,羽咋市,石川県,11659,2165,8264,90.0,4.0746106483158275,9.801702281781962,328.0,14.849692140528797,52.78431727634915,22088,20.689967403114817,457.0,-7.334299166968485,28.024266570083302,619.0,37.41398044186889,3.0,0.009748,0.0001358203549438609,0.00014584346135148275,9.957028319464158,9.723163998404846,-0.2338643210593112,21100.0,16700.0,-20.853080568720383,11.0,0.035744,0.00049800796812749,0.0005347593582887701,21.91,37.0,2078.0,13.7,30.13,36.92101222627913,136.68663408911792,0.05825972420030136,-1.3511290773720672,3.0,3.0,2.0,0.006499,9.054690329590728e-05,9.722897423432182e-05,1700.0,1830.0,7.647058823529412,18.143,19.78,1.6370000000000005,9370.0,9250.0,A,,17.0,3.0,0.009748,0.0001358203549438609,0.00014584346135148275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9250.0,1830.0,19.783783783783786,20570,1836,10435,8299,95.0,384.0,484.0,522.0,40.34516285853184,8.925619834710744,50.72921730675741,4.618376276130286,18.66796305298979,23.52941176470588,25.376762275157997,-1.8473505104521166
17209,かほく市,石川県,20429,4661,10094,295.0,8.384492951341517,13.2474988631196,377.0,10.715097771714415,58.063324238290136,35184,34.19167803547067,1203.0,9.720327421555258,24.471350613915416,861.0,28.68917689859027,4.0,0.013202,0.00011368804001819008,0.00011156356334021309,10.077440859659566,10.21464198117305,0.1372011215134847,23800.0,27300.0,14.705882352941169,16.0,0.052807,0.00045475216007276033,0.00044625425336085236,22.05,40.0,2185.2,13.94,30.16,36.77937140878905,136.61875870528434,-0.030734684190224737,-1.3916976018946055,5.0,5.0,6.0,0.019803,0.00017053206002728513,0.00016734534501031963,990.0,1370.0,38.38383838383838,7.8323,9.44,1.6076999999999997,12640.0,14520.0,,,17.0,4.0,0.013202,0.00011368804001819008,0.00011156356334021309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14520.0,1370.0,9.43526170798898,35854,4762,20705,10387,299.0,455.0,1075.0,847.0,28.970268310369836,13.281642215652369,57.74808947397781,8.339376359680928,12.690355329949238,29.982707647682265,23.62358453729012,6.359123110392144
17210,白山市,石川県,67649,15728,30033,835.0,7.362666431531611,13.86826558504541,1060.0,9.34661846398025,59.64994268583017,113410,29.468300855303763,3342.0,4.9202010404726195,24.548099814831144,2784.0,26.481791729124417,21.0,0.01967,0.00018516885636187284,0.0001856173101400085,10.635855446249357,10.819778284410283,0.1839228381609281,41600.0,50000.0,20.192307692307686,51.0,0.04777,0.00044969579402169123,0.0004507848960543063,18.22,151.0,2866.5,8.89,27.56,36.36506282850718,136.59295956618578,-0.2910491023549403,-1.407117522167118,10.0,11.0,18.0,0.01686,0.000158716162595891,0.0001591005515485787,4190.0,3590.0,-14.319809069212411,9.6655,8.06,-1.6054999999999993,43350.0,44530.0,,,17.0,13.0,0.012177,0.00011462833965258796,0.00011490595389619573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44530.0,3590.0,8.061980687177183,113136,15144,66112,31880,742.0,1306.0,3150.0,2890.0,28.178475463159387,13.385659736953755,58.43586479988686,6.558478291613633,11.543628906802432,27.842596521001273,25.54447744307736,2.2981190779239142
17211,能美市,石川県,30304,7385,12495,351.0,6.994261119081779,14.715845687868642,463.0,9.22604814283437,60.38578032839151,50184,34.373505499760874,1725.0,4.523354057069977,29.850151442690898,1498.0,24.898373983739837,7.0,0.035876,0.0001394866889845369,0.00014064980208563564,10.126631103850338,10.106428396532818,-0.0202027073175194,25000.0,24500.0,-2.0000000000000018,14.0,0.071753,0.0002789733779690738,0.00028129960417127127,22.24,47.0,2518.8,13.7,30.78,36.47674095769079,136.43468927009573,-0.22088056469063147,-1.5017142968072639,10.0,10.0,3.0,0.015376,5.9780009564801534e-05,6.027848660812956e-05,1760.0,2490.0,41.47727272727273,9.1476,11.78,2.6323999999999987,19240.0,21130.0,,,17.0,2.0,0.01025,3.9853339709867684e-05,4.018565773875304e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21130.0,2490.0,11.784193090392806,49769,6728,30080,12961,351.0,493.0,1636.0,1587.0,26.042315497598903,13.518455263316524,60.43922923908457,7.052582933151159,9.905764632602624,32.871868030299986,31.887319415700535,0.9845486145994506
17212,野々市市,石川県,33734,8474,9940,605.0,11.601595459078007,16.249904119045794,346.0,6.634962031142134,64.68896218455166,52148,64.75799647158088,3377.0,2.5120810002301113,62.24591547135077,3246.0,19.061133696402543,13.0,0.958504,0.0002492904809388663,0.00024082547563031436,11.225243392518449,11.376532840064671,0.151289447546226,75000.0,87250.0,16.333333333333332,16.0,1.179697,0.0003068190534632201,0.00029640058539115617,23.26,35.0,2323.6,14.72,31.79,36.52520324694862,136.60560277581166,-0.1904312010243025,-1.3995607861196486,8.0,8.0,9.0,0.66358,0.00017258571757306128,0.00016672532928252535,3500.0,2920.0,-16.57142857142857,12.0069,9.73,-2.2768999999999995,29150.0,30000.0,,,17.0,4.0,0.294924,7.670476336580502e-05,7.410014634778904e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,2920.0,9.733333333333333,53981,8381,34836,10764,509.0,418.0,3286.0,3343.0,19.94034938219003,15.525833163520495,64.53381745428948,9.429243622756154,7.743465293343955,60.8732702247087,61.92919731016469,-1.0559270854559912
17361,津幡町,石川県,23693,5345,8707,248.0,6.570406676380977,14.160816002119486,332.0,8.795867002251955,62.77122797721552,37745,27.3943568684594,1034.0,-0.7418201086236564,28.136176977083057,1062.0,23.06795602066499,5.0,0.045208,0.00013246787653993907,0.0001330884505842583,10.868568448579715,10.959540226785442,0.0909717782057271,52500.0,57500.0,9.523809523809534,15.0,0.135624,0.00039740362961981717,0.0003992653517527749,21.8,42.0,2259.5,13.43,30.17,36.69285540247572,136.76883954014957,-0.08509359664641215,-1.3019955967535155,3.0,3.0,2.0,0.018083,5.2987150615975623e-05,5.3235380233703316e-05,1500.0,1500.0,0.0,10.4384,10.01,-0.4283999999999999,14370.0,14990.0,,,17.0,5.0,0.045208,0.00013246787653993907,0.0001330884505842583,37625.0,37457.0,4292262.0,4472634.0,180372.0,0.0420225978749666,0.041163630116138,3500294.0,4097729.0,597435.0,0.170681377050042,0.157585952843046,4309972.0,5386509.0,1076537.0,0.24977818881422,0.222966086619659,1254006.0,1914067.0,660061.0,0.526361915333738,0.422887070754475,1437688.0,1772569.0,334881.0,0.232930232428733,0.209393638987406,2090030.0,2645092.0,555062.0,0.265576092209203,0.235527427373372,1792032.0,1467850.0,-324182.0,-0.180901903537437,-0.199551426401062,2284205.0,3244252.0,960047.0,0.420298090582938,0.350866772528162,14240292.0,17491263.0,3250971.0,0.228293843974548,0.205626087724699,14990.0,1500.0,10.00667111407605,37569,5007,23265,9297,262.0,398.0,1097.0,1045.0,24.746466501636988,13.327477441507629,61.92605605685538,6.973834810615135,10.593840666506962,29.199606058186273,27.81548617210998,1.3841198860762916
17365,内灘町,石川県,16395,3625,6818,195.0,7.265817124972054,13.506967732319843,228.0,8.495416946121171,61.08875475072658,26838,29.212310902451748,784.0,-1.1550786198673535,30.3673895223191,815.0,25.40427751695357,2.0,0.017724,7.452120128176467e-05,7.611508601004719e-05,10.664293381569887,10.747207591575448,0.0829142100055602,42800.0,46500.0,8.644859813084116,13.0,0.115208,0.0004843878083314703,0.0004947480590653067,22.21,28.0,2199.0,14.42,30.0,36.70789666590872,136.58538548614902,-0.07564301337256531,-1.411644483700925,4.0,4.0,2.0,0.017724,7.452120128176467e-05,7.611508601004719e-05,1400.0,2530.0,80.71428571428572,11.5512,18.64,7.088800000000001,12120.0,13570.0,,,17.0,2.0,0.017724,7.452120128176467e-05,7.611508601004719e-05,26759.0,26030.0,2646379.0,2725506.0,79127.0,0.0299001012326655,0.0294618084432976,2357502.0,4121953.0,1764451.0,0.748440934514584,0.55872449628991,3495969.0,4394534.0,898565.0,0.257028880976919,0.228750905459453,1145922.0,1543482.0,397560.0,0.346934608114688,0.297831349935553,1393401.0,1405719.0,12318.0,0.0088402405337731,0.0088013943791267,1464198.0,1888799.0,424601.0,0.289988785669698,0.254633525056489,931485.0,1085715.0,154230.0,0.165574324868355,0.153213948261223,2200873.0,2853260.0,652387.0,0.296421919847261,0.25960810038611,12449776.0,12202040.0,-247736.0,-0.0198988319147268,-0.0200994799055785,13570.0,2530.0,18.64406779661017,26276,3316,15658,7302,120.0,287.0,774.0,730.0,27.789617902268233,12.619881260465824,59.59050083726595,4.566905160602832,10.922514842441773,29.45653828588826,27.782006393667224,1.6745318922210366
17384,志賀町,石川県,10538,1904,8468,85.0,4.065040650406504,9.105691056910567,363.0,17.360114777618364,50.39693926351029,20910,13.390722142515544,280.0,-8.130081300813009,21.520803443328553,450.0,40.49736967957915,1.0,0.000954,4.7824007651841225e-05,5.214308061320263e-05,9.305650551780507,9.065314599925925,-0.2403359518545826,11000.0,8650.0,-21.363636363636363,14.0,0.013349,0.0006695361071257771,0.0007300031285848368,21.69,28.0,1870.1,13.62,29.76,37.107383256020164,136.6192682344647,0.17535859320462738,-1.3913930607505114,4.0,4.0,3.0,0.002861,0.00014347202295552367,0.00015642924183960789,2780.0,3270.0,17.62589928057554,28.0808,32.96,4.879200000000001,9900.0,9920.0,C,,17.0,0.0,0.0,0.0,0.0,20470.0,18263.0,4756126.0,4101307.0,-654819.0,-0.137679069057464,-0.148127767930378,3206502.0,4596294.0,1389792.0,0.433429325788663,0.360069703269382,3484350.0,3726646.0,242296.0,0.0695383644008208,0.0672271202394779,1496470.0,1436569.0,-59901.0,-0.0400281996966194,-0.0408513696356767,1312483.0,1312633.0,150.0,0.0001142871945769,0.0001142806642935,1856222.0,2166283.0,310061.0,0.167038748597959,0.154469556350413,1654453.0,1234554.0,-419899.0,-0.253799291971425,-0.292760669349946,1219309.0,1464796.0,245487.0,0.20133288608548,0.183431678785027,9608481.0,5917848.0,-3690633.0,-0.384101607735916,-0.484673276677212,9920.0,3270.0,32.96370967741936,19178,1568,9072,8538,54.0,401.0,269.0,545.0,44.519762227552405,8.176035040150172,47.304202732297426,2.8157263531129417,20.909375325894253,14.026488684951508,28.417978934195432,-14.391490249243924
17407,中能登町,石川県,9792,2166,6347,87.0,4.75279978148047,11.832832559409995,235.0,12.838022398251844,53.49358098880087,18305,16.935263589183286,310.0,-2.2398251843758494,19.175088773559136,351.0,34.67358645178913,1.0,0.011178,5.4629882545752524e-05,5.7633565788715346e-05,,,,,,,19.0,0.212382,0.001037967768369298,0.0010950377499855915,21.6,39.0,2195.4,13.15,30.04,36.9710462007959,136.8975493442457,0.08969659416794384,-1.2250668701835494,,,0.0,0.0,0.0,0.0,1290.0,1540.0,19.379844961240313,17.8918,20.1,2.2082000000000015,7210.0,7660.0,A,,17.0,4.0,0.044712,0.0002185195301830101,0.00023053426315486139,18104.0,16821.0,1677757.0,1756881.0,79124.0,0.0471605840416699,0.0460822955255615,4734739.0,4859825.0,125086.0,0.026418774086597,0.0260758253509525,2745857.0,3934281.0,1188424.0,0.43280622406775,0.359634915744147,1024448.0,1036174.0,11726.0,0.0114461641781721,0.0113811524605119,1667614.0,1490781.0,-176833.0,-0.106039527132778,-0.112093718581136,1476618.0,1706627.0,230009.0,0.155767436127692,0.144764570190475,1374455.0,1328612.0,-45843.0,-0.0333535837841181,-0.033922500637301,1012355.0,1245831.0,233476.0,0.230626608255009,0.207523477270742,13791310.0,10917845.0,-2873465.0,-0.208353303638306,-0.233640077148063,7660.0,1540.0,20.10443864229765,17351,1955,9041,6355,73.0,294.0,275.0,345.0,36.6261310587286,11.267362111693853,52.10650682957755,4.20725030257622,16.944268341882314,15.849230591896722,19.883580197106795,-4.034349605210073
