iter	Passed	Remaining
692	6069	2688
693	6076	2679
694	6086	2670
695	6092	2661
696	6099	2651
697	6105	2641
698	6112	2631
699	6119	2622
700	6125	2612
701	6132	2603
702	6139	2593
703	6146	2584
704	6158	2576
705	6173	2571
706	6185	2563
707	6194	2554
708	6206	2547
709	6216	2539
710	6225	2530
711	6231	2520
712	6238	2511
713	6245	2501
714	6252	2492
715	6259	2482
716	6265	2473
717	6272	2463
718	6278	2453
719	6285	2444
720	6291	2434
721	6298	2425
722	6304	2415
723	6311	2406
724	6318	2396
725	6325	2387
726	6331	2377
727	6335	2367
728	6342	2357
729	6349	2348
730	6355	2338
731	6361	2329
732	6368	2319
733	6375	2310
734	6381	2300
735	6388	2291
736	6394	2282
737	6401	2272
738	6407	2263
739	6415	2253
740	6421	2244
741	6428	2235
742	6435	2225
743	6441	2216
744	6448	2207
745	6454	2197
746	6461	2188
747	6485	2184
748	6503	2179
749	6525	2175
750	6546	2170
751	6559	2163
752	6566	2153
753	6572	2144
754	6579	2134
755	6585	2125
756	6592	2116
757	6598	2106
758	6605	2097
759	6611	2087
760	6618	2078
761	6624	2069
762	6631	2059
763	6638	2050
764	6644	2041
765	6651	2031
766	6657	2022
767	6664	2013
768	6671	2003
769	6677	1994
770	6684	1985
771	6690	1976
772	6697	1966
773	6704	1957
774	6712	1948
775	6719	1939
776	6725	1930
777	6732	1920
778	6738	1911
779	6745	1902
780	6751	1893
781	6758	1884
782	6764	1874
783	6771	1865
784	6777	1856
785	6785	1847
786	6792	1838
787	6798	1829
788	6805	1819
789	6811	1810
790	6818	1801
791	6824	1792
792	6831	1783
793	6838	1774
794	6846	1765
795	6853	1756
796	6860	1747
797	6866	1738
798	6873	1729
799	6879	1719
800	6885	1710
801	6892	1701
802	6898	1692
803	6905	1683
804	6911	1674
805	6920	1665
806	6926	1656
807	6932	1647
808	6940	1638
809	6947	1629
810	6954	1620
811	6960	1611
812	6966	1602
813	6973	1593
814	6980	1584
815	6986	1575
816	6993	1566
817	6999	1557
818	7006	1548
819	7012	1539
820	7021	1530
821	7027	1521
822	7034	1512
823	7040	1503
824	7049	1495
825	7056	1486
826	7062	1477
827	7069	1468
828	7075	1459
829	7082	1450
830	7088	1441
831	7095	1432
832	7104	1424
833	7110	1415
834	7117	1406
835	7123	1397
836	7129	1388
837	7136	1379
838	7142	1370
839	7149	1361
840	7155	1352
841	7161	1343
842	7167	1334
843	7174	1326
844	7180	1317
845	7187	1308
846	7194	1299
847	7200	1290
848	7206	1281
849	7213	1272
850	7219	1264
851	7225	1255
852	7232	1246
853	7239	1237
854	7248	1229
855	7254	1220
856	7261	1211
857	7267	1202
858	7274	1194
859	7280	1185
860	7287	1176
861	7293	1167
862	7300	1158
863	7306	1150
864	7312	1141
865	7319	1132
866	7325	1123
867	7332	1115
868	7338	1106
869	7346	1097
870	7352	1088
871	7359	1080
872	7365	1071
873	7371	1062
874	7377	1053
875	7384	1045
876	7390	1036
877	7396	1027
878	7403	1019
879	7410	1010
880	7416	1001
881	7422	993
882	7428	984
883	7431	975
884	7437	966
885	7444	957
886	7451	949
887	7457	940
888	7463	931
889	7470	923
890	7477	914
891	7484	906
892	7493	897
893	7500	889
894	7507	880
895	7513	872
896	7520	863
897	7526	854
898	7537	846
899	7550	838
900	7564	831
901	7573	822
902	7579	814
903	7586	805
904	7594	797
905	7605	789
906	7619	781
907	7638	773
908	7651	766
909	7662	757
910	7672	749
911	7681	741
912	7692	732
913	7701	724
914	7710	716
915	7721	708
916	7729	699
917	7740	691
918	7749	682
919	7755	674
920	7762	665
921	7769	657
922	7775	648
923	7781	640
924	7787	631
925	7794	622
926	7800	614
927	7807	605
928	7814	597
929	7821	588
930	7827	580
931	7833	571
932	7840	563
933	7846	554
934	7852	545
935	7858	537
936	7865	528
937	7871	520
938	7878	511
939	7885	503
940	7891	494
941	7897	486
942	7903	477
943	7910	469
944	7916	460
945	7923	452
946	7931	443
947	7937	435
948	7944	426
949	7950	418
950	7957	409
951	7963	401
952	7970	393
953	7976	384
954	7982	376
955	7991	367
956	7997	359
957	8004	350
958	8010	342
959	8019	334
960	8026	325
961	8035	317
962	8042	309
963	8048	300
964	8055	292
965	8061	283
966	8068	275
967	8074	266
968	8084	258
969	8090	250
970	8097	241
971	8103	233
972	8110	225
973	8116	216
974	8122	208
975	8129	199
976	8135	191
977	8142	183
978	8149	174
979	8155	166
980	8162	158
981	8169	149
982	8176	141
983	8182	133
984	8190	124
985	8197	116
986	8204	108
987	8210	99
988	8217	91
989	8224	83
990	8230	74
991	8237	66
992	8244	58
993	8250	49
994	8256	41
995	8263	33
996	8272	24
997	8278	16
998	8285	8
999	8291	0
