iter	R2	RMSE
897	0.9991696557	0.07452292436
898	0.9991785501	0.07412271601
899	0.9991810765	0.0740086457
900	0.999187045	0.07373845788
901	0.9991950538	0.07337434412
902	0.9991956647	0.07334649429
903	0.9992033669	0.0729944689
904	0.9992112151	0.07263401962
905	0.9992175244	0.07234294895
906	0.9992229583	0.07209131564
907	0.9992344179	0.07155774845
908	0.9992401342	0.07129010206
909	0.9992487085	0.07088674505
910	0.999255292	0.07057547387
911	0.9992594083	0.07038015199
912	0.9992652943	0.0700999167
913	0.999269332	0.06990702904
914	0.9992697711	0.06988601699
915	0.9992749093	0.06963970988
916	0.9992815434	0.06932039802
917	0.9992821858	0.06928940471
918	0.9992864454	0.06908351231
919	0.9992938853	0.06872241466
920	0.9992978065	0.06853133698
921	0.9992998576	0.06843117038
922	0.9993055278	0.0681535083
923	0.999312204	0.06782512934
924	0.9993126288	0.06780418066
925	0.9993186055	0.06750875356
926	0.9993251325	0.06718464709
927	0.9993300368	0.06694008627
928	0.999335644	0.06665937428
929	0.9993438119	0.06624833584
930	0.9993491079	0.06598045298
931	0.9993495032	0.06596041547
932	0.9993548005	0.06569129235
933	0.9993598732	0.06543254348
934	0.9993668609	0.0650744264
935	0.9993710581	0.06485837281
936	0.9993781221	0.06449311437
937	0.9993838434	0.06419576187
938	0.9993865545	0.06405437272
939	0.9993879692	0.06398046841
940	0.9993897921	0.06388511876
941	0.9993903882	0.06385390794
942	0.9993944834	0.06363906741
943	0.9994017318	0.06325702189
944	0.9994040442	0.06313465718
945	0.999406799	0.06298856915
946	0.9994095217	0.06284384515
947	0.9994145457	0.06257592795
948	0.999418821	0.06234702576
949	0.9994227984	0.06213331983
950	0.9994290723	0.06179471975
951	0.9994312951	0.06167430915
952	0.999436517	0.06139050359
953	0.9994403884	0.06117925162
954	0.9994452785	0.06091135966
955	0.9994495121	0.06067847786
956	0.9994540849	0.06042593228
957	0.9994590952	0.06014800421
958	0.9994626166	0.05995189296
959	0.9994656663	0.05978153492
960	0.9994673374	0.05968798079
961	0.9994717976	0.05943755837
962	0.9994759904	0.05920118966
963	0.9994819025	0.05886627185
964	0.9994853976	0.05866738104
965	0.9994888845	0.05846827895
966	0.9994947466	0.05813202019
967	0.9994989553	0.05788939878
968	0.9995032839	0.05763879536
969	0.9995037265	0.05761311229
970	0.9995066286	0.05744441123
971	0.9995103115	0.05722960429
972	0.999516451	0.05686971304
973	0.9995221064	0.05653617411
974	0.9995251686	0.05635474496
975	0.9995289381	0.05613061442
976	0.9995323856	0.05592483554
977	0.9995357204	0.05572506913
978	0.9995381891	0.05557671448
979	0.9995405464	0.05543469245
980	0.9995443198	0.05520658507
981	0.9995486787	0.0549419041
982	0.9995528599	0.05468681111
983	0.9995576716	0.0543917688
984	0.9995600296	0.05424659727
985	0.9995608751	0.05419445364
986	0.9995635289	0.05403044382
987	0.9995667111	0.05383312129
988	0.9995701497	0.05361908515
989	0.9995730342	0.05343887718
990	0.999574437	0.05335101732
991	0.9995784049	0.05310171461
992	0.999580256	0.0529850127
993	0.9995805132	0.05296877865
994	0.999583087	0.05280602817
995	0.9995844148	0.05272187375
996	0.9995874582	0.05252847301
997	0.9995880233	0.0524924846
998	0.9995913283	0.05228150613
999	0.999592999	0.05217453004
