iter	R2	RMSE
898	0.9978128067	0.1207169382
899	0.9978328412	0.1201627875
900	0.9978409406	0.1199380315
901	0.9978563006	0.1195106392
902	0.9978726366	0.1190544049
903	0.9978800243	0.1188475055
904	0.9978998315	0.1182909971
905	0.997900931	0.1182600283
906	0.997913836	0.1178959386
907	0.9979216202	0.1176757776
908	0.9979337815	0.1173309941
909	0.9979420998	0.1170945765
910	0.9979594471	0.1166000001
911	0.9979729092	0.1162147433
912	0.9979949152	0.115582211
913	0.9980138792	0.1150343264
914	0.9980266229	0.1146646797
915	0.9980447429	0.114137028
916	0.9980537046	0.1138751604
917	0.9980712037	0.1133620795
918	0.9980736675	0.1132896542
919	0.9980971464	0.112597128
920	0.9981155925	0.112050047
921	0.9981251946	0.1117642025
922	0.9981282391	0.1116734191
923	0.9981326981	0.111540322
924	0.9981489655	0.1110534063
925	0.9981629157	0.1106341416
926	0.9981735943	0.1103121264
927	0.9981816266	0.1100692894
928	0.9981911816	0.1097797175
929	0.9982035043	0.1094051363
930	0.9982148147	0.1090601979
931	0.9982340451	0.1084711978
932	0.9982367814	0.108387128
933	0.9982415267	0.1082411802
934	0.9982535173	0.1078715139
935	0.9982612792	0.1076315398
936	0.9982755544	0.1071887927
937	0.9982914939	0.1066922533
938	0.9982963867	0.1065393739
939	0.9983046212	0.1062815797
940	0.9983228518	0.1057086055
941	0.9983321331	0.1054157042
942	0.9983334693	0.1053734715
943	0.9983396454	0.1051780346
944	0.9983542874	0.1047132476
945	0.99837127	0.1041715619
946	0.9983804768	0.1038767149
947	0.9983810901	0.1038570473
948	0.9983950725	0.1034075707
949	0.9984078759	0.1029942744
950	0.9984148461	0.1027685755
951	0.9984211374	0.1025644362
952	0.9984289211	0.1023113048
953	0.9984387144	0.101991929
954	0.9984396135	0.1019625585
955	0.9984473357	0.1017099431
956	0.9984583425	0.1013487906
957	0.9984668396	0.1010691066
958	0.9984799717	0.1006353267
959	0.9984930731	0.1002006921
960	0.9985047192	0.09981274766
961	0.9985151128	0.09946524521
962	0.9985223359	0.09922303017
963	0.9985289045	0.09900224864
964	0.9985395917	0.09864197898
965	0.9985500768	0.09828723703
966	0.9985507367	0.09826486818
967	0.9985583797	0.09800541604
968	0.998566131	0.09774158185
969	0.9985724067	0.09752745171
970	0.9985794919	0.09728513409
971	0.9985894125	0.09694482832
972	0.9985901223	0.09692043431
973	0.998597734	0.09665844869
974	0.9986062857	0.09636326553
975	0.9986105139	0.09621698289
976	0.9986166912	0.09600286661
977	0.9986264203	0.09566466588
978	0.9986289649	0.09557601303
979	0.9986394596	0.09520951293
980	0.9986459717	0.09498138478
981	0.9986617465	0.09442648527
982	0.9986716942	0.09407487822
983	0.998680065	0.09377798558
984	0.9986932612	0.09330803083
985	0.9986985598	0.09311866338
986	0.9987077596	0.09278895397
987	0.998715882	0.09249688017
988	0.998726213	0.09212405276
989	0.9987372578	0.09172378765
990	0.9987451684	0.09143602863
991	0.9987551574	0.09107136685
992	0.9987678043	0.09060756725
993	0.9987742898	0.09036880332
994	0.9987829464	0.09004912086
995	0.9987911554	0.08974491852
996	0.9987988867	0.08945747209
997	0.9988039442	0.08926893252
998	0.9988146109	0.08886997982
999	0.9988248783	0.08848426396
