iter	R2	RMSE
897	0.9991718162	0.07735507108
898	0.999180105	0.07696699698
899	0.9991882191	0.0765851981
900	0.9991903156	0.0764862399
901	0.9991964049	0.07619808666
902	0.9992027587	0.07589625269
903	0.9992094804	0.07557562263
904	0.9992177523	0.0751791767
905	0.9992216634	0.07499100036
906	0.9992266816	0.07474886631
907	0.9992340034	0.07439415887
908	0.9992346448	0.0743630086
909	0.999237303	0.07423375881
910	0.9992418147	0.07401386897
911	0.9992463192	0.07379367601
912	0.9992525697	0.07348704464
913	0.999261433	0.07305002749
914	0.9992618751	0.07302816001
915	0.9992681301	0.07271807174
916	0.9992709626	0.0725772216
917	0.9992786812	0.07219199639
918	0.9992790936	0.07217135587
919	0.9992805115	0.07210034453
920	0.9992858954	0.07183007666
921	0.9992887101	0.0716883775
922	0.9992947083	0.07138546856
923	0.9993034024	0.07094411936
924	0.9993081452	0.07070219426
925	0.9993140747	0.07039857022
926	0.9993144633	0.07037862663
927	0.9993208028	0.07005245859
928	0.9993266687	0.0697492947
929	0.9993329926	0.06942098038
930	0.9993365413	0.06923606599
931	0.9993439076	0.06885063341
932	0.9993473529	0.06866961783
933	0.9993507339	0.06849151868
934	0.9993569738	0.0681615978
935	0.9993614926	0.06792167439
936	0.9993619534	0.0678971605
937	0.9993687458	0.0675347908
938	0.9993747879	0.06721080863
939	0.9993773942	0.06707057319
940	0.9993816771	0.06683948664
941	0.9993858443	0.0666138689
942	0.9993919616	0.066281285
943	0.9993925033	0.06625175732
944	0.9993961419	0.06605305243
945	0.9993992154	0.06588473673
946	0.999403029	0.06567529732
947	0.999405451	0.0655419337
948	0.9994093602	0.06532610932
949	0.9994141212	0.06506228696
950	0.9994185144	0.06481789161
951	0.999421888	0.06462959516
952	0.9994223248	0.06460517346
953	0.9994296842	0.06419232823
954	0.9994301049	0.06416864821
955	0.9994340211	0.06394779274
956	0.9994378193	0.06373286002
957	0.9994409926	0.06355273016
958	0.9994454688	0.06329777273
959	0.9994489283	0.06310001696
960	0.9994540014	0.06280890124
961	0.9994567902	0.06264829007
962	0.9994607762	0.06241801213
963	0.9994648256	0.06218320095
964	0.9994668256	0.06206690305
965	0.9994719751	0.06176644907
966	0.9994780749	0.06140864592
967	0.9994814079	0.06121225471
968	0.9994860349	0.06093856688
969	0.9994921907	0.06057253576
970	0.9994961475	0.06033608552
971	0.9994994892	0.06013566743
972	0.9995001767	0.06009435404
973	0.9995048255	0.05981423467
974	0.9995101674	0.05949072759
975	0.9995149013	0.05920256135
976	0.9995154466	0.05916927552
977	0.9995191236	0.05894434583
978	0.9995219784	0.05876912023
979	0.9995282499	0.05838232907
980	0.9995321047	0.05814331013
981	0.9995372081	0.05782535704
982	0.9995410002	0.05758795673
983	0.9995463716	0.05725000866
984	0.9995483177	0.05712706903
985	0.9995510561	0.05695363768
986	0.999553262	0.05681354341
987	0.999557308	0.05655568694
988	0.9995597825	0.05639739947
989	0.9995609883	0.05632010417
990	0.9995637104	0.05614523168
991	0.9995678712	0.05587686622
992	0.9995703355	0.05571731139
993	0.99957384	0.05548962024
994	0.9995763282	0.05532739472
995	0.9995786138	0.05517795172
996	0.9995816576	0.05497830932
997	0.9995847502	0.05477471569
998	0.9995890269	0.05449192474
999	0.9995907478	0.05437771591
